# Equilibrio L-V con potencial Lennard-Jones

units           lj
atom_style      atomic

# Crear caja inicial (10x10x10) con red FCC y replicar en X
lattice         fcc 0.8442
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
region          box block 0 10 0 10 0 10
create_box      1 box
Created orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 4000 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  create_atoms CPU = 0.007 seconds
replicate       3 1 1
Replication is creating a 3x1x1 = 3 times larger system...
  orthogonal box = (0 0 0) to (50.387886 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
  12000 atoms
  replicate CPU = 0.019 seconds

# Borrar las regiones laterales (sólo conservar el centro)
group           extremos id <> 1 4000
4000 atoms in group extremos
group           extremos id <> 8001 12000
8000 atoms in group extremos
delete_atoms    group extremos
Deleted 8000 atoms, new total = 4000

mass            1 1.0
neigh_modify    delay 5

# Inicialización de velocidades
velocity        all create 0.7 87287

# Interacción Lennard-Jones
pair_style      lj/cut 2.5
pair_coeff      1 1 1.0 1.0

# Temperatura de simulación (editable)
variable        T equal 1.0

# Primera etapa: dinámica NVE
fix             f1 all nve

compute         tempi all temp
compute         press all pressure tempi

# Registro de temperatura y presión
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_${T}.out
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_1.out
fix             f_press all ave/time 10 10 100 c_press file prico_${T}.out
fix             f_press all ave/time 10 10 100 c_press file prico_1.out

# Registro del tensor de presión completo
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_${T}.out
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_1.out

# Dump inicial para observar evolución
dump            d1 all atom 100 dump_${T}.melt
dump            d1 all atom 100 dump_1.melt

thermo_style    custom step density pe ke etotal
thermo          50
timestep        0.005

# Corrida inicial para estabilización
run             20000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 5 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 36 12 12
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
   Step        Density         PotEng         KinEng         TotEng    
    111650   0.2814        -2.9725899      1.5027308     -1.4698591    
    111700   0.2814        -2.9522856      1.5034055     -1.4488801    
    111750   0.2814        -2.9483796      1.4629348     -1.4854448    
    111800   0.2814        -2.9302755      1.510392      -1.4198836    
    111850   0.2814        -2.9389229      1.4847594     -1.4541635    
    111900   0.2814        -2.9412154      1.4725225     -1.4686929    
    111950   0.2814        -2.9231764      1.4914921     -1.4316844    
    112000   0.2814        -2.9481551      1.5077722     -1.4403829    
    112050   0.2814        -2.9629879      1.5205671     -1.4424208    
    112100   0.2814        -2.9689598      1.5076914     -1.4612684    
    112150   0.2814        -2.9686461      1.4746958     -1.4939503    
    112200   0.2814        -2.9528162      1.5039775     -1.4488387    
    112250   0.2814        -2.9511554      1.4911189     -1.4600365    
    112300   0.2814        -2.9575302      1.5105632     -1.4469669    
    112350   0.2814        -2.9426853      1.4857285     -1.4569568    
    112400   0.2814        -2.9725825      1.4794818     -1.4931007    
    112450   0.2814        -2.9497399      1.4910205     -1.4587195    
    112500   0.2814        -2.942845       1.4875813     -1.4552637    
    112550   0.2814        -2.9475093      1.5129642     -1.4345451    
    112600   0.2814        -2.9643436      1.4952121     -1.4691316    
    112650   0.2814        -2.9532099      1.5278836     -1.4253263    
    112700   0.2814        -2.9465625      1.5254096     -1.4211529    
    112750   0.2814        -2.9567671      1.486519      -1.4702481    
    112800   0.2814        -2.9527282      1.4954194     -1.4573088    
    112850   0.2814        -2.9508437      1.5054174     -1.4454263    
    112900   0.2814        -2.9572111      1.5146278     -1.4425833    
    112950   0.2814        -2.9499898      1.4985392     -1.4514506    
    113000   0.2814        -2.9557451      1.5037551     -1.45199      
    113050   0.2814        -2.9724233      1.4961114     -1.4763119    
    113100   0.2814        -2.975806       1.4766293     -1.4991766    
    113150   0.2814        -2.9747708      1.4907048     -1.484066     
    113200   0.2814        -2.9726868      1.5386501     -1.4340367    
    113250   0.2814        -2.9755334      1.5099403     -1.465593     
    113300   0.2814        -2.9765499      1.4828351     -1.4937147    
    113350   0.2814        -2.9507939      1.5213139     -1.42948      
    113400   0.2814        -2.9456142      1.5178408     -1.4277734    
    113450   0.2814        -2.9355242      1.5261559     -1.4093683    
    113500   0.2814        -2.9369514      1.5580738     -1.3788776    
    113550   0.2814        -2.9244236      1.4570198     -1.4674038    
    113600   0.2814        -2.9340914      1.4931847     -1.4409067    
    113650   0.2814        -2.9217521      1.5001401     -1.421612     
    113700   0.2814        -2.9417986      1.4971434     -1.4446552    
    113750   0.2814        -2.9406555      1.5297599     -1.4108957    
    113800   0.2814        -2.9468975      1.4706778     -1.4762198    
    113850   0.2814        -2.9283822      1.4554347     -1.4729475    
    113900   0.2814        -2.9451995      1.4662581     -1.4789414    
    113950   0.2814        -2.9482502      1.4733306     -1.4749196    
    114000   0.2814        -2.9323084      1.5274488     -1.4048596    
    114050   0.2814        -2.9102413      1.5346975     -1.3755438    
    114100   0.2814        -2.9133813      1.5309209     -1.3824604    
    114150   0.2814        -2.929304       1.4852489     -1.4440551    
    114200   0.2814        -2.9255415      1.5103404     -1.4152011    
    114250   0.2814        -2.9347733      1.5140076     -1.4207657    
    114300   0.2814        -2.9188434      1.4956674     -1.423176     
    114350   0.2814        -2.9219298      1.4999694     -1.4219604    
    114400   0.2814        -2.9258557      1.4639369     -1.4619189    
    114450   0.2814        -2.9021846      1.4812806     -1.4209039    
    114500   0.2814        -2.9135098      1.5210223     -1.3924875    
    114550   0.2814        -2.9092857      1.479607      -1.4296787    
    114600   0.2814        -2.9036927      1.4813897     -1.422303     
    114650   0.2814        -2.9142601      1.5152255     -1.3990346    
    114700   0.2814        -2.9157568      1.5125119     -1.403245     
    114750   0.2814        -2.8988397      1.5008498     -1.3979899    
    114800   0.2814        -2.9168905      1.4974759     -1.4194146    
    114850   0.2814        -2.8984236      1.5129029     -1.3855206    
    114900   0.2814        -2.8942443      1.4825448     -1.4116995    
    114950   0.2814        -2.9061282      1.5087031     -1.3974251    
    115000   0.2814        -2.9032588      1.5275018     -1.375757     
    115050   0.2814        -2.9009143      1.5304939     -1.3704204    
    115100   0.2814        -2.8938271      1.4724813     -1.4213457    
    115150   0.2814        -2.8887563      1.4981395     -1.3906168    
    115200   0.2814        -2.9143785      1.5236823     -1.3906962    
    115250   0.2814        -2.9280803      1.5076227     -1.4204576    
    115300   0.2814        -2.9210593      1.5295689     -1.3914904    
    115350   0.2814        -2.9253324      1.5091167     -1.4162157    
    115400   0.2814        -2.9309362      1.4748988     -1.4560374    
    115450   0.2814        -2.915086       1.5134345     -1.4016514    
    115500   0.2814        -2.9191399      1.4688055     -1.4503344    
    115550   0.2814        -2.9108408      1.4743991     -1.4364417    
    115600   0.2814        -2.8791334      1.533275      -1.3458584    
    115650   0.2814        -2.8757115      1.5228882     -1.3528233    
    115700   0.2814        -2.8762186      1.4901664     -1.3860522    
    115750   0.2814        -2.8638105      1.5298035     -1.334007     
    115800   0.2814        -2.8683688      1.5008996     -1.3674692    
    115850   0.2814        -2.8688504      1.4818981     -1.3869522    
    115900   0.2814        -2.8604603      1.5016401     -1.3588202    
    115950   0.2814        -2.8744288      1.508738      -1.3656908    
    116000   0.2814        -2.9035578      1.4904575     -1.4131003    
    116050   0.2814        -2.8833167      1.4951097     -1.388207     
    116100   0.2814        -2.8721016      1.4724411     -1.3996604    
    116150   0.2814        -2.8736419      1.5303005     -1.3433414    
    116200   0.2814        -2.8783919      1.522995      -1.3553969    
    116250   0.2814        -2.8817471      1.4794716     -1.4022755    
    116300   0.2814        -2.8905178      1.5099014     -1.3806164    
    116350   0.2814        -2.8797419      1.4709786     -1.4087633    
    116400   0.2814        -2.8784013      1.507512      -1.3708893    
    116450   0.2814        -2.8711601      1.5007222     -1.3704379    
    116500   0.2814        -2.8879475      1.4985705     -1.389377     
    116550   0.2814        -2.8967649      1.488719      -1.4080459    
    116600   0.2814        -2.897184       1.4953008     -1.4018832    
    116650   0.2814        -2.8879331      1.5486696     -1.3392635    
    116700   0.2814        -2.8800366      1.4929523     -1.3870843    
    116750   0.2814        -2.8920142      1.5361163     -1.3558979    
    116800   0.2814        -2.900963       1.5306934     -1.3702695    
    116850   0.2814        -2.9035774      1.4886275     -1.41495      
    116900   0.2814        -2.9052762      1.482066      -1.4232103    
    116950   0.2814        -2.9210456      1.5174247     -1.4036209    
    117000   0.2814        -2.9090318      1.495746      -1.4132857    
    117050   0.2814        -2.9258558      1.4989147     -1.426941     
    117100   0.2814        -2.9265359      1.5132166     -1.4133193    
    117150   0.2814        -2.9116659      1.5342334     -1.3774325    
    117200   0.2814        -2.932808       1.468952      -1.463856     
    117250   0.2814        -2.9263658      1.484888      -1.4414778    
    117300   0.2814        -2.9323104      1.5022089     -1.4301016    
    117350   0.2814        -2.9016542      1.5258582     -1.375796     
    117400   0.2814        -2.8926902      1.4485248     -1.4441654    
    117450   0.2814        -2.9129407      1.5165318     -1.3964088    
    117500   0.2814        -2.9048515      1.4973417     -1.4075099    
    117550   0.2814        -2.9016363      1.5210066     -1.3806298    
    117600   0.2814        -2.8996311      1.4884021     -1.411229     
    117650   0.2814        -2.9186012      1.5136201     -1.4049811    
    117700   0.2814        -2.9030996      1.5065712     -1.3965284    
    117750   0.2814        -2.9040675      1.475787      -1.4282805    
    117800   0.2814        -2.9079807      1.5268857     -1.381095     
    117850   0.2814        -2.9294961      1.4981607     -1.4313353    
    117900   0.2814        -2.9137532      1.4662666     -1.4474866    
    117950   0.2814        -2.9160894      1.4794483     -1.4366411    
    118000   0.2814        -2.921978       1.4704488     -1.4515292    
    118050   0.2814        -2.9023645      1.5282414     -1.3741231    
    118100   0.2814        -2.8955351      1.4676311     -1.427904     
    118150   0.2814        -2.9287157      1.4788682     -1.4498475    
    118200   0.2814        -2.9303418      1.5324062     -1.3979356    
    118250   0.2814        -2.9062022      1.5310363     -1.3751659    
    118300   0.2814        -2.8926521      1.4977575     -1.3948947    
    118350   0.2814        -2.9036987      1.4723778     -1.431321     
    118400   0.2814        -2.9132739      1.5121023     -1.4011716    
    118450   0.2814        -2.91988        1.4662836     -1.4535964    
    118500   0.2814        -2.9301789      1.5218335     -1.4083454    
    118550   0.2814        -2.9308974      1.5098614     -1.421036     
    118600   0.2814        -2.9222806      1.4917833     -1.4304974    
    118650   0.2814        -2.9162581      1.4851626     -1.4310955    
    118700   0.2814        -2.9241302      1.521864      -1.4022662    
    118750   0.2814        -2.9097024      1.4826496     -1.4270528    
    118800   0.2814        -2.9106519      1.5057194     -1.4049325    
    118850   0.2814        -2.9108245      1.4780125     -1.432812     
    118900   0.2814        -2.9200238      1.5173299     -1.4026939    
    118950   0.2814        -2.9329324      1.4816016     -1.4513308    
    119000   0.2814        -2.9247398      1.5080454     -1.4166944    
    119050   0.2814        -2.9246102      1.4813099     -1.4433004    
    119100   0.2814        -2.9144176      1.5177829     -1.3966347    
    119150   0.2814        -2.908814       1.4685579     -1.4402562    
    119200   0.2814        -2.9259257      1.4585709     -1.4673548    
    119250   0.2814        -2.9134724      1.5183383     -1.3951341    
    119300   0.2814        -2.8952144      1.4891687     -1.4060457    
    119350   0.2814        -2.8923109      1.5105355     -1.3817755    
    119400   0.2814        -2.9016135      1.4927105     -1.408903     
    119450   0.2814        -2.9188666      1.498322      -1.4205446    
    119500   0.2814        -2.9306074      1.4808742     -1.4497331    
    119550   0.2814        -2.925848       1.4964911     -1.429357     
    119600   0.2814        -2.9100729      1.4942843     -1.4157886    
    119650   0.2814        -2.9229831      1.50596       -1.4170231    
    119700   0.2814        -2.9329946      1.4870671     -1.4459275    
    119750   0.2814        -2.9235903      1.5033605     -1.4202298    
    119800   0.2814        -2.9152889      1.4861848     -1.4291041    
    119850   0.2814        -2.912755       1.4958454     -1.4169095    
    119900   0.2814        -2.9097413      1.4543316     -1.4554097    
    119950   0.2814        -2.9082172      1.5138166     -1.3944006    
    120000   0.2814        -2.8785435      1.5070311     -1.3715124    
Loop time of 374.248 on 1 procs for 100000 steps with 4000 atoms

Performance: 115431.430 tau/day, 267.202 timesteps/s, 1.069 Matom-step/s
95.3% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 220.29     | 220.29     | 220.29     |   0.0 | 58.86
Neigh   | 124.02     | 124.02     | 124.02     |   0.0 | 33.14
Comm    | 6.2361     | 6.2361     | 6.2361     |   0.0 |  1.67
Output  | 6.013      | 6.013      | 6.013      |   0.0 |  1.61
Modify  | 15.106     | 15.106     | 15.106     |   0.0 |  4.04
Other   |            | 2.586      |            |       |  0.69

Nlocal:           4000 ave        4000 max        4000 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3384 ave        3384 max        3384 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          79274 ave       79274 max       79274 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 79274
Ave neighs/atom = 19.8185
Neighbor list builds = 14041
Dangerous builds = 177
Total wall time: 0:08:00
